金(王朝)の時代には、1147年-1173年にかけての時期に、「金版」が作られる。	During the Jin period, the 'Jin edition' was produced from 1147 to 1173.
こちらも毎行14字。	This was also written as 14 letters in each line.
長らく幻の大蔵経であったが、1933年に山西省の趙城県にある寺で発見される。	It was for a long time a phantom Tripitaka, but in 1933 it was discovered at a temple in Chogi-ken, Shanxi Province.
そのため、別名「趙城蔵」とも呼ばれている。	For this reason it is also called 'Chogi-zo (趙城蔵).'
1984年より、この蔵経を底本にして『中華大蔵経』（影印版）が発刊される。	Since 1984, "Chuka Daizo-kyo Sutra (Chinese Tripitaka)中華大蔵経" (facsimile edition) has been published, having this Tripitaka as a copied text.
また、元(王朝)の時代に数次にわたって補刻が行なわれている。（元代補修版）	Additionally, during the Yuan period it had been repaired several times (repaired edition in Yuan).
契丹の990年-1010年頃に開版された大蔵経。	The Tripitaka was carved in around 990 - 1010 by Kitai.
契丹が後晋から割譲された燕雲十六州の地方で、この地にあった隋以来の房山の石経のテキストも参考にして、国家事業として行なわれた印刷事業であった。	In the 16 prefectures of Yan Yun that were ceded to Kitai from Jin, it was published as a national project by referring to a text of Sekkyo (Sekkei) (The Scriptures Inscribed on Stone), which had been kept at Fangshan since the time of Sui.
この大蔵経も金版と同様に幻の大蔵経であったが、1982年に山西省の応県にある古刹、仏宮寺の木塔に安置された仏像内から、12巻の契丹版が発見された。	Although this Tripitaka was a phantom Tripitaka as well as a Jin edition, the 12 volumes of the Kitai edition were discovered in 1982 from a Buddha statue located at the wooden tower in Bukkyu-ji Temple, an old temple at Yingxian, in Shanxi Province.
この発見から房山の石経との関係などが確認され、毎行17字の標準形式であったことが実証された。	With this discovery it was confirmed that the Kitai edition had a relationship with Sekkyo of Fangshan, and it was verified to have been written following the standard form of 17 letters in each line.
南宋から明代にかけても各地で私版の大蔵経の作成が続いた。	From the Southern Sung to the Ming dynasty, private editions of the Tripitaka had been published in various places.
それは、福州（福建省）等覚禅院で11世紀末に開始された「等覚禅院版」（1075年-1112年）に始まる。	The first edition was 'Tokaku Zenin Temple (等覚禅院) edition' (1075-1112), which was begun at Tokaku Zenin Temple in FuZhou (Fujian Province) at the end of the eleventh century.
これは、北宋版系や契丹版系の国家事業としての開版とは異なり、信者の寄進による私版の事業であった。	This was a project to publish a private edition through the dedication of believers, as opposed to publication as a national project like the Northern Sung dynasty edition or the Kitai edition.
以後、同じく福州「開元寺版」（1112年-1151年）や湖州の「思渓版」（1126年-1132年）、蘇州市で開版された「磧砂版」（1232年-1305年）、杭州の「普寧版」（1277年-1290年）といった蔵経の印刷が続いた。	After that, the following Daizo-kyo were published continuously: 'KaiYuanSi Temple edition' of FuZhou (1112-1151), 'Shikei-ban edition (思渓版)' of Huzhou (1126-1132), 'Shaseki-ban edition (磧砂版)' carved in Suzhou City (1232-1305), and the 'Puning edition' of Hang Zhou (1277-1290).
この系統も、標準形式である毎行17字である。	These lineages adopted the standard form of 17 letters in each line.
明末になると、それまでの巻物ではない新しい形式の袋綴じ本の「万暦版大蔵経」（徑山蔵）が出版された。	At the end of the Ming dynasty, 'Banreki-ban Daizo-kyo Sutra (Kinzan-zo) (万暦版大蔵経（徑山蔵）)' was published, having a new style of dual-page print as opposed to the former rolled book.
清朝の大蔵経である「龍蔵」や、後述の日本の鉄眼版、卍字藏は、この系統に属する。	Ryuzo (龍蔵),' the Tripitaka of Ching and the above-mentioned Tetsugen edition and Manjizo (卍字藏) in Japan are classified as being of this lineage.
高麗では、1010年に「開宝蔵」の覆刻版を出し（高麗初雕本）、その版木が元(王朝)軍による兵火で焼失すると、1236年には高麗再雕本を完成させた。	In Goryeo the reprinted edition of 'Kaihozo' was published in 1010 (Korai Hatsucho-bon, 高麗初雕本), and after its wood blocks were burned in a battle with Yuan forces it was carved again as Korai Saichobon (高麗再雕本) in 1236.
この時、編纂の責任者であり、『高麗国新雕大蔵経校正別録』を撰した守其が、契丹版によって初雕本の誤りを改めている。	At this time, Shuso (Moriso, 守其), who was responsible for this edition and edited "Korai New Tripitaka Revision Record (高麗国新雕大蔵経校正別録)," revised the first edition by referring to the Kitai edition.
今も海印寺に板木を収蔵する再雕本の『高麗八萬大蔵経』は誤雕も少なく、古い姿をとどめる最良のテキストとされ、明治・大正時期の縮刷蔵経や後述の『大正新脩大蔵経』では、北宋版系と契丹版系との校合を「他本に勝る所以である」として、底本に採用された。	The revised book, "Tripitaka Koreana," the wood blocks for which are still housed in Haeinsa Temple, has a few false entries but is considered to be the best text that remains as an old form, so that it was adopted as a copied text in compact editions of Tripitaka in the Meiji and Taisho periods as well as the above-mentioned "Taisho Shinshu Daizo-kyo Sutra" because 'it is superior to other books' by conflating the Northern Sung dynasty edition with the Kitai edition.
しかし守其が校合したのは、開宝蔵・高麗初雕本・契丹版の三者のみであり、開宝蔵と高麗初雕本とは原本と覆刻版の関係にあり、基本的に同一系統のテキストである。	However, Shuso conflated only the Kaihozo, Korai Hatsucho-bon and Kitai editions, and Kaihozo was original as opposed to the Korai Hatsucho-bon, which was a reprinted edition, so that their texts basically indicate the same lineage.
つまり、北宋版系と契丹版系との間で校合したのみに過ぎない。	Therefore, he conflated only between the Northern Sung dynasty editions and the Kitai edition.
後にテキスト・クリティークが進むにつれ、「古い姿をとどめる最良のテキスト」という評価が「最初に印刷された大蔵経」であるということによる思い込みであったということが言われるようになってきた。	Later, in accordance with the progress of text critique, it came to be said that the reputation of 'the best text that remains an old form' was the illusion by 'the first published Tripitaka.'
実際、北京を中心とした河北省・山西省の地域のテキストである房山石経・契丹版や、或いは漢代から唐代の都長安の一切経写本の系統を引く、南宋版「思渓資福蔵」や元版「普寧蔵」等の大蔵経の方がより良いテキストである場合が多く、	In fact, the Tripitaka in the Scriptures Inscribed on Stone at Fangshan as well as in the Kitai edition, which were the local texts of places such as Beijing (in Hebei Province) and Shanxi Province, or the Southern Sung edition, 'Shikei Shifuku-zo (思渓資福蔵)' and Yuan edition, 'Funei-zo,' which were lineages of the Issai-kyo sutra manuscripts of Choan (the capital from the Han through Tang dynasties) are often better texts.
それに対して「開宝蔵（勅版）」「高麗版」系統のテキストは、蜀（四川省）の地域に流布していた写本系列の一切経の姿をとどめているに過ぎないという説が出されている。	As opposed to those texts, there is a theory that the texts of 'Kaihozo (rescript edition)' and the 'Korean Edition (高麗版)' lineage keep only the contents of the Issai-kyo sutra, which was a lineage of manuscript spread throughout Shu (Sichuan Province).
しかし、仏教の中心であった長安の方が写経のたびに改編され、テキストとして洗練の度を加えていったため、逆に地方版である蜀地のテキストの方が原形を留めているという説もある。	However, another theory asserts that the edition of Choan, the center of Buddhism, had been reformed with each collection of manuscripts and became sophisticated as a text, so that the Shu edition of the local version has kept the original form adversely.
